feature,coef_without.x,qval_without.x,coef_likely.x,qval_likely.x,coef_PC.x,qval_PC.x,coef_putative.x,qval_putative.x,coef_without.y,qval_without.y,coef_likely.y,qval_likely.y,coef_PC.y,qval_PC.y,coef_putative.y,qval_putative.y,coef_without.x,qval_without.x,coef_likely.x,qval_likely.x,coef_PC.x,qval_PC.x,coef_putative.x,qval_putative.x,coef_without.y,qval_without.y,coef_likely.y,qval_likely.y,coef_PC.y,qval_PC.y,coef_putative.y,qval_putative.y,avg.coef,avg.qval,log.avg.qval,class
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halalkalicoccus,0.8618766590725084,1.3085616217062426e-5,0.7733769515259926,6.392472510525718e-5,0.7523150718606839,1.0196256685872043e-4,0.7529691150442962,6.94355408639474e-5,0.7974331910604653,9.93819215129301e-5,0.7621405016410043,1.1508933772012623e-5,0.7303862061344106,5.4260431904892167e-5,0.7028662120499567,6.629892256416205e-5,1.0077775303450354,2.7497395354489768e-5,0.8540511349128529,8.3105047884055e-5,0.9428340568401113,6.736974313389816e-6,0.8606407379469109,4.0961343022155314e-5,0.926124956511466,4.339805707674812e-5,0.8360947724372236,4.3095171458890176e-05,0.8764383772774126,2.8343665947273268e-5,0.8506723094004282,1.7076909555327537e-5,0.8304998615037974,4.8129576463207084e-5,9.941613674538234,Not
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salisaeta,0.8614779360355951,3.44316176447923e-4,0.7806748473545302,6.928276812980037e-4,0.7553618066407815,0.001542051656412807,0.7279730777347738,0.0016969465339187713,0.7951166211209468,4.6134718151478137e-4,0.785028175628763,1.673846599412073e-4,0.7315052682615377,0.0011799646641262444,0.6795099885989964,0.0016982752218759115,1.0088997567107312,6.38880002596359e-5,0.8950452380971953,2.950560615793388e-4,0.9378757298792845,1.4984130099480414e-4,0.8400691183740682,5.676562390436681e-4,0.9457387365602294,7.46803967053799e-5,0.8847187990432804,1.1474836569371081e-4,0.8718181511385247,1.8941922111426608e-4,0.8344843500636148,2.3652833103057175e-4,0.8334561000776783,5.921832307473141e-4,7.43169445957155,Not
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.8424340919365805,1.7965199121850116e-6,0.7632418708895119,1.763577294107091e-6,0.8088890213123759,3.128953480934392e-5,0.7381521957291707,1.2074339527980764e-4,0.7922006200683559,2.6386433337245698e-6,0.7766047201735736,5.1684671177128585e-8,0.7541266920097885,3.5255523360084094e-6,0.7171137557018172,4.8758521360075065e-4,1.0016853209934204,1.2105148613670615e-8,0.8985667273134615,1.010849904313644e-6,0.9270201790567864,1.83911204663246e-7,0.8503719294313785,2.4392041492889735e-7,0.9304492457185818,1.6192628275929172e-7,0.8696815852984352,6.592282089310013e-8,0.8699501599363106,6.298169911909969e-7,0.8404602592759298,7.166674655254046e-8,0.8363092734278424,4.073589004693874e-5,10.108401034754872,Not
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus,0.7584151115117477,0.040279872721243795,0.7376384721968893,0.041130638762878896,0.6675335834163825,0.03909373709423624,0.8578369854058013,0.008944854752906288,0.7548662199205431,0.033165124763945036,0.8141434442354838,0.014685642404890025,0.6170423908984999,0.04739833434507374,0.8685972895898361,0.005583595854337048,0.9809379938518861,0.00899191301212803,0.8900257236640381,0.01611042839531333,0.8202375270865274,0.012362716973073094,1.0274645878966093,0.002159598462062046,0.9101548778738309,0.014300337623281674,0.8707254735164363,0.014421651099718507,0.7927016176799341,0.014338645025127014,1.0164940993565426,0.0017045086037103987,0.8365509623813118,0.019666974993370324,3.9288144462384205,Not
k__Viruses.g__Bacilladnavirus,0.840681883437787,1.7965199121850116e-6,0.7625613499211737,1.763577294107091e-6,0.8004471502919108,3.128953480934392e-5,0.7583846501343856,1.4435084923623167e-4,0.793688804117723,2.6386433337245698e-6,0.7756447825895258,6.242142547097531e-8,0.7548832630336108,3.8011465497128533e-6,0.7169138068052069,6.173674177606208e-4,1.0023871997964182,1.2105148613670615e-8,0.898884887448658,1.010849904313644e-6,0.9263290709127138,1.83911204663246e-7,0.8511259671653464,2.4392041492889735e-7,0.9313293063540778,1.6192628275929172e-7,0.868665728563191,6.592282089310013e-8,0.868500709353047,7.110341337301915e-7,0.8412105371441805,8.011374178796232e-8,0.8369774435668098,5.034624337331793e-5,9.896586551844996,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Litoreibacter,0.9395991433654315,3.896122257927206e-5,0.5450248486293846,0.027439086349384918,0.7933353376220844,1.47591082623715e-4,0.7485159567465163,4.003916871330422e-4,0.9297972724267962,1.311513276827443e-4,0.5847093589711828,0.007349901685713973,0.7868298153686752,2.577126891380488e-5,0.7293397357607972,1.0649617249305562e-4,1.1567533723890357,5.645320070572363e-8,0.697218676198989,0.01121075631010453,1.0103326207329775,4.428469326727205e-6,0.9079284617879451,6.957704116486733e-5,1.0821064309759576,1.7928392055893287e-4,0.680305966654733,0.005888525317665509,0.9226173994496394,1.7861927924910064e-5,0.9031646703527789,1.7500650305880043e-5,0.8385986917145578,0.003314208805423537,5.709536354894572,Not
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia,0.8764935374359974,3.0715561759609225e-4,0.808020948820176,2.794115913855952e-4,0.8220843903025041,0.002704781491125608,0.7605925439049825,0.002301297349901592,0.8132873334165455,0.0011043891791993232,0.802073401794988,2.913785090516464e-4,0.7492324779903856,0.004125362067746724,0.7093003509449126,0.004973820368540828,0.9971061102363201,3.228436291132387e-5,0.88470833069161,9.101939773813356e-5,0.9275864615015755,2.163300967683607e-4,0.8479286764399031,6.614765187453797e-4,0.9425266355138577,6.585745701797434e-5,0.8761821838433786,4.6472589205781155e-5,0.895226937964948,2.214710014142946e-4,0.8425015300311758,3.7236062313264994e-4,0.8471782406770788,0.0011121792638425817,6.801433887654909,Not
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Halobacteriovoraceae.g__Halobacteriovorax,0.8828830134146594,3.148500099452396e-4,0.7872310032182717,7.254357571863065e-4,0.771336842033062,0.0014150458668337217,0.755702690357941,0.0012941021917044343,0.8168987704614815,3.8036235517246574e-4,0.7907859924151565,1.7710505473047806e-4,0.7433310971743654,0.001080671540430084,0.7063411623550246,0.0011722235627128637,1.0281059867638012,6.029321181070811e-5,0.9089965053202925,3.316632536471467e-4,0.959642684631151,1.5113138814000843e-4,0.8632670102831869,4.912795095859993e-4,0.9712349719527,6.161987626536553e-5,0.8998937801537071,1.1197359129349623e-4,0.885302988741563,1.7887172748304962e-4,0.8573283616515002,1.7517662674250946e-4,0.8517676788079915,5.076128452302423e-4,7.585791516632088,Not
k__Bacteria.p__Actinobacteria.c__Acidimicrobiia.o__Acidimicrobiales.f__Microthrixaceae.g__Candidatus_Microthrix,0.8957756467637318,0.010616192561386364,0.7788002480122145,0.020129299561644023,0.7725840642653338,0.021324965347578943,0.6894685188374392,0.046965779439803464,0.8588610419895542,0.00922959736152419,0.7835683987428773,0.010164660287895536,0.7459415246228204,0.017790601710128345,0.6601565245462179,0.04023587778936008,1.1094465515108556,0.0015551437176973357,0.9026391881344815,0.008058233757325999,0.9619840042640057,0.003931472513177738,0.8621422219453116,0.012936533688314938,1.0110685647132298,0.002182805217453532,0.8809186377148651,0.005057341102483072,0.8846686025597797,0.004729156412863065,0.8394687977619288,0.008634022896481292,0.8523432835240404,0.01397135521031987,4.270746101805566,Not
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus,0.9016496083531546,0.005500132812822426,0.800874918509645,0.012486118284096778,0.8238804984851396,0.010267133694614121,0.7374437112831007,0.019146625320136633,0.8372673249589122,0.008208388500300154,0.7941331409157832,0.00840875492257143,0.768315691768952,0.013571996745282443,0.6873408049028498,0.023756656952821614,1.0465643948899859,0.0017517191482737445,0.8936961333163022,0.00884468952543909,0.9632645996457102,0.0033178533183066358,0.8452242248694065,0.009661976650839364,0.9933836741492433,0.0018997679194001887,0.8699505026526987,0.006199115010952959,0.9402251364313273,0.0026327477085855994,0.835146905544536,0.005860715197345283,0.8586475794172967,0.008844649481986778,4.727942581100036,Not
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Alloiococcus,0.8286923443625273,0.0018280850740533244,0.7771282707976976,0.0014556614671662972,1.0315692498966098,3.128953480934392e-5,0.7502283341461733,0.0062783236497987545,0.7600143874465533,0.004097065326077307,0.7673516370100777,0.001122027171603305,0.9799801143203414,6.252899237740153e-4,0.6917083657375557,0.009022242521924477,0.9595196161301883,3.449458328664575e-4,0.851875188936887,7.002029948668299e-4,1.165745606497853,3.297389316198456e-5,0.8401230254940076,0.0022728903702563317,0.8991888775340737,5.041922035771507e-4,0.8420952353798221,3.49924316871079e-4,1.1225906952790696,3.262993033096879e-5,0.8307511192894685,0.0012637321914397675,0.8811601292661816,0.0018725922751610872,6.280431564662329,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.9630808724674847,0.0043724401213995085,0.7679666790809506,0.018928144921357127,0.7644883204865326,0.019258029204439895,0.7881105598159411,0.018099272292239805,0.9297760193219349,0.00416212279734197,0.7901043553601573,0.009665505088289967,0.7498319446282082,0.016142099450306837,0.7708686614702762,0.01505034047417424,1.1507954235405984,0.0013294850373601608,0.8888808461759304,0.01216927820709985,0.9490924918459023,0.005875922753826515,0.9373877273901655,0.008479453500494226,1.0661843989184634,0.002248878055957118,0.8650694011319505,0.0096517146093248,0.874828046941998,0.00855450169857286,0.9203767104389227,0.0061462737136825036,0.8860526536884635,0.010008341370366712,4.604336396650379,Not
k__Viruses.f__Caliciviridae.g__Vesivirus,0.6668469434346291,0.025818758350994182,0.9623744270362341,0.00207745773843862,0.8270403516889356,0.001640680515829086,0.7531704832249184,0.005431926106398896,0.6634044607533593,0.02621943911125742,0.9966706817014174,3.311470990999497e-5,0.8331418174057343,0.0015882063491961208,0.7518752430795297,0.006031972340651301,0.8950620203879713,0.003391298027061407,1.1059729786077148,1.1529374523607125e-5,1.0418750856739962,7.482157881984861e-5,0.9198464645989146,7.00653964677732e-4,0.8059046540968343,0.007191886246108386,1.092467311322266,1.2084559864196056e-5,0.9620711298745024,2.5560648044479394e-4,0.9202834676737415,5.453359945513585e-4,0.8873754700350437,0.005064048215545435,5.285589072948339,Not
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Kribbella,0.9486178204859048,0.002236530548027654,0.8375144686910131,0.0056912145953595394,0.8169037341421788,0.009054684384181045,0.7935904670083741,0.007710069047210637,0.8820179862516755,0.0024574298308673525,0.8424182396066469,0.0021727915188784835,0.7696861013085216,0.008332762903882272,0.7423235594141586,0.007358656723745811,1.0879974039597893,3.582262494445364e-4,0.9256674603096289,0.0026016791990883547,0.9703648183560156,0.0014857603571361688,0.8990742721932423,0.0022862112923649515,1.0375157789833902,4.908788661639408e-4,0.9169975133405183,0.0017651240934315354,0.9426261016270383,0.0014138225414132947,0.8925669692789406,0.0013930533478718973,0.8941176684348148,0.003550555968691717,5.640651076857944,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylocystaceae.g__Terasakiella,0.8790320490231638,0.006513605707271774,1.0386311000459865,1.1199722338593137e-5,0.7282925018583242,0.008012560653405856,0.6844034522996268,0.011853698354118218,0.8272178795971625,0.00101706461984991,1.0270938686243987,1.1343892040843923e-6,0.7300842517482765,0.004984098571370872,0.6748090649230999,0.008800119671905941,1.0328541840354066,1.3217515644820232e-4,1.1378709377417024,2.3988262292649714e-6,0.953034715984505,0.0010397532608363066,0.8457114988959509,0.0037639780510310135,0.9769728620032974,1.5306684857453352e-4,1.1266197011396175,7.170067023063727e-7,0.8628605551946733,0.0010970478844765097,0.8464533782861836,0.0020841152031361877,0.898246375087586,0.003091670870431223,5.7790435994494596,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Gemmobacter,0.9454365189193555,0.005955971124158566,0.8898141398932806,0.0032801827591706647,0.8034612780658396,0.014263967523510937,0.7567254748851217,0.024958423247788374,0.9174383878300677,0.0018844001759086228,0.8738954884431217,0.0011387002665784816,0.7701132986807704,0.01012594002834707,0.7077658477542375,0.020282538541280697,1.1283950563587872,5.130187868621697e-4,0.9657190076934004,0.002047267700145015,0.9998440555156085,0.0025752937432719754,0.8863209752689896,0.010377317709638558,1.047611931213409,9.121626009050924e-4,0.9509200158181037,0.0012671469423248824,0.9077710305764306,0.004326850647527797,0.8767801175771202,0.006893782131816382,0.9017507890308527,0.006925185245577206,4.972590477002661,Not
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Dactylococcopsis,0.9501196930954205,8.337027138026035e-6,0.8253097599918136,9.193917562632227e-5,0.8343216128662241,6.153859391977612e-5,0.8236445119759773,7.107372941070323e-4,0.8778503849813399,1.9088317016305084e-5,0.8149673727280325,1.0241034531610745e-5,0.8124733551095613,1.5056961338045298e-5,0.7887906522145292,1.8563288567465663e-5,1.086529079957966,4.117768474635131e-6,0.9113100111558542,5.226822494508949e-5,1.0332986704421478,3.7689836111706566e-6,0.948307887159329,1.1013628160058909e-5,1.0013254655916062,8.354070179707569e-6,0.8854015259463933,2.3821340803451223e-5,0.9896270447680331,8.278945256268869e-6,0.9327524769619044,3.512468159254637e-6,0.9072518440591333,6.566482011463874e-5,9.630947238371416,Not
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Carboxydothermus,0.9899018124916008,0.003743560194226888,0.836730264246631,0.010900289721064412,0.8791377606055265,0.011054667527901537,0.8332224700324431,0.020253163110388252,0.9204394718827121,0.004871046093738315,0.8267063641624349,0.007149447130469494,0.8278960868611733,0.011918947834903937,0.768503567805618,0.021764746373325598,1.1287742175190936,0.001264185429586582,0.9242964555940286,0.007673458610173275,1.0386242315682395,0.003416320239176847,0.9307909856697234,0.011642523697344403,1.0450526626101624,0.0021766322249636935,0.900419629305065,0.00582216571265699,0.979297683248935,0.004464662637504346,0.9138640099775018,0.008562934187447378,0.9214786045988056,0.008542421920304497,4.7627107141624,Not
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Sulfurospirillum,0.9609278223408829,2.723045479371869e-4,0.8414280145513247,7.254357571863065e-4,0.8465466164038493,7.552570370790796e-4,0.8090542163527996,0.0018696251984469266,0.9234581729984505,1.6110218087837292e-4,0.8301838198779296,2.1780959298695288e-4,0.8101706050053062,5.450991510546734e-4,0.7953973458928326,8.191156659914767e-4,1.1453465881598013,1.7411461678953358e-5,0.9411967664291332,2.927473082712011e-4,1.014255311910068,7.134487526740684e-5,0.9629735597619404,2.701343587959418e-4,1.0789664469172922,3.794582111180929e-5,0.9302350073137975,1.7626783652017707e-4,0.9440163114275789,1.4270106674466873e-4,0.9676125779426056,1.2865933327664886e-4,0.9251105739553496,4.064350745767364e-4,7.808086359871119,Not
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Pleurocapsa,0.9739767674821772,2.2867943169622352e-4,0.8464880716370768,4.647985805626154e-4,0.8932847773134682,7.828151916983954e-4,0.8153426762666248,0.002245261613360554,0.8947014140772662,4.985278276211951e-4,0.8415269222523155,1.7358002532306418e-4,0.8452048101031182,0.0026951647022445367,0.79533208485582,0.0041621349631369,1.0840052715532817,8.622791987284861e-6,0.951622631734915,1.0250688910196537e-4,1.0433838808327196,1.1442612183538234e-4,0.9390884705293367,0.0012479385170498752,1.0354706840893921,1.8082581653280893e-5,0.9403239666831236,7.03238480564454e-5,0.9608775720518465,0.0013762451290188437,0.9499002862282879,2.415159054024113e-4,0.9256581429806732,9.019140074843108e-4,7.010991377829605,Not
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nevskiales.f__Sinobacteraceae.g__Steroidobacter,0.9743699693114578,0.005382433614109263,0.8917473365446453,0.00873229865789929,0.8595622464966893,0.013600916193823665,0.7972556645382712,0.01969885876213238,0.918827614129949,0.006591798351888201,0.8841102057444042,0.005143745646383172,0.8241397153058305,0.013234710621586083,0.7530583479976334,0.02018339129646479,1.121472010199049,0.0013496799828723951,0.9846819940486334,0.004185157379053478,1.022349796319133,0.0028689145172553685,0.9077921031775587,0.0076924179391306005,1.0560388615254888,0.0011958521390105544,0.9785835317429514,0.0017984071851212021,0.956108239091042,0.0027303164692863468,0.8996300469172919,0.003735422233112687,0.9268579801931268,0.007382770061820592,4.908606363664706,Not
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Promicromonosporaceae.g__Isoptericola,1.0497719817198137,0.004732073957369324,0.827171624224186,0.021211660261303524,0.9199725975938311,0.015607613471737882,0.8711383627589735,0.033802061773789596,0.9824528955663204,0.004216050233548269,0.8038158941458563,0.012501324866769714,0.8755802586049164,0.012136898834757178,0.80669955026421,0.026233620672726065,1.1629929392996423,0.001297992648611213,0.8959851047081324,0.012699124708681465,1.0541540029065726,0.003931472513177738,0.9190067143182018,0.014436399009699504,1.0790023242694653,0.0015637069135183905,0.8797942431715092,0.007627867529057319,0.9709586756856495,0.004558638873808791,0.9282478227033818,0.008552753139791997,0.9391715619962914,0.011569328713021748,4.459397759077581,Not
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Geovibrio,0.9842099460523809,1.2761591098348312e-4,0.8859794339731559,3.485188839204717e-4,0.880917893646229,5.876872003857095e-4,0.8520864258969142,0.0028259283147283078,0.9106359999878917,3.3370072609129856e-4,0.8650240157217499,5.231828770011034e-5,0.8379018380659299,3.2185000296554555e-4,0.8074636131383603,2.003485812906806e-4,1.113358666683682,6.557974690328427e-5,0.9540701716562316,1.5019264826411557e-4,1.0432906405715494,4.391628545678123e-5,0.9643443336366512,8.951534241200894e-5,1.0583661748592408,6.61932243142417e-5,0.9443060191304607,5.6619254350487105e-5,1.0055234117656964,3.860577698423266e-5,0.9578136778093591,2.9648849372077393e-5,0.9415807664122177,3.3363993975767727e-4,8.005448171151732,Not
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Nitrosococcus,1.0380492327360236,0.0023717422067773067,0.823323227643004,0.011702501441204823,0.8438492147047412,0.01040887265630034,0.7983882167705301,0.019017888016622263,1.0033237897026237,0.00345953301867858,0.8436974574596676,0.008205190410493958,0.8060206843116411,0.014728034500047744,0.7916249550275873,0.01911626387946647,1.2246187205811077,5.448670148548029e-4,0.9270244271376507,0.007742692757459072,1.003325388897063,0.003304927267883534,0.9599966530659539,0.006931505036879758,1.1667610040690715,7.448555661494596e-4,0.9179977467104327,0.005352578610873146,0.9742649599194604,0.003250381251100508,0.9535114947500003,0.004661185653088473,0.9422360733429099,0.007596438705492515,4.8800757328956665,Not
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Amphibacillus,0.9838541592895306,2.3886270912221188e-4,0.9105934777026099,4.192895662669435e-4,0.8853793560412497,8.319173935518388e-4,0.8354115311527318,0.0012926026521168556,0.9279918894675684,3.1538247748237147e-4,0.9014222991994579,1.7478519607117438e-4,0.8438496666464993,8.305938085123988e-4,0.7853086271561246,0.0014878953139717723,1.1382117126635511,3.9063299503347973e-5,1.0124963441519195,2.4675526303926634e-4,1.0454222924156849,1.1457815479519984e-4,0.9430831535933037,5.061701278181488e-4,1.0667960231555058,6.611620142657067e-5,0.9935492587564624,1.0865642276036358e-4,0.9821981923441531,1.669614748215118e-4,0.9331147259342777,2.282899435270148e-4,0.9492926693544144,4.417450002991869e-4,7.724777764770368,Not
k__Archaea.p__Euryarchaeota.g__Aciduliprofundum,0.9836408866470048,8.864953348741618e-6,0.8744787975794817,8.627164329233722e-6,0.9340081136277874,3.128953480934392e-5,0.873102865592963,6.608369871466541e-5,0.9179836583322439,9.98087643226237e-6,0.8727248842205579,1.5080832123725385e-6,0.8915034449796004,8.988112833440937e-6,0.8555816852580381,3.199009460568837e-5,1.124319473313929,7.529684314167101e-8,0.9851873351727237,1.010849904313644e-6,1.0908533193748342,5.487999260178608e-7,1.0026639633127021,3.1435814231179048e-6,1.0304569217949986,3.2374286392935695e-7,0.9651104489338197,6.835867884052885e-7,1.047613062600071,2.6525956678324516e-6,0.9953773134512348,2.5476643522932378e-6,0.9652878858869994,1.114491475342502e-5,11.404527240018412,Not
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Arhodomonas,1.0268836181116152,1.7965199121850116e-6,0.9275698688239774,1.763577294107091e-6,0.8961931975272165,3.128953480934392e-5,0.8232523977022811,3.1485171719044794e-5,0.96982896660953255,2.6386433337245698e-6,0.9473829112838456,3.564235771218737e-8,0.8801354553300991,5.697877857947211e-5,0.8368759906622734,4.62290163039083e-6,1.1686747564808535,1.0541189592588113e-8,1.0534948109843643,5.762256392261354e-7,1.0808284820710723,1.1097428510951932e-6,0.9826111310118057,3.267541384507074e-5,1.1085345382336376,1.6192628275929172e-7,1.0427397592490693,6.592282089310013e-8,0.9979804906011305,2.8272801469641727e-6,0.9819902336872859,3.622554012096635e-8,0.9828110380231287,1.050462799698142e-5,11.463694636290388,Not
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Nonlabens,1.0986907667979278,0.006729346452262319,0.8561690896959666,0.027594386972891162,0.8574831851261533,0.029685675503446182,0.8543008865935413,0.0320198095017572,1.0522591935175039,0.008189185157500377,0.8726921840199379,0.018886830306967747,0.8216363669453314,0.032898284875936636,0.8275363726785194,0.03255404081515466,1.2812832145089614,0.001055634391259533,0.978473691656499,0.010663985952044649,1.0278179962237428,0.007166777274965115,1.007068664855921,0.009291932102225575,1.23073694153874,0.0016145499372045178,0.9704258643646917,0.009316237306611783,0.9876671725701819,0.008324250921378304,1.0039654557676565,0.007468083465172519,0.9830129404288297,0.015216188183548642,4.185395405777356,Not
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__Tolumonas,1.0484895227068312,4.9825187429965704e-6,0.9364615859599541,2.551247465166337e-5,0.9120019399843685,2.1480833692549942e-4,0.8815310827617805,5.675209614397564e-4,0.9881371278678948,2.7375106930335112e-5,0.9145921045238244,2.2193167701090823e-6,0.9045704890450321,1.1903020182358371e-5,0.8486651951474099,2.3595625040986203e-5,1.1987737557896807,7.126963476325775e-7,1.0085830089816934,3.0080553627009478e-5,1.109083323541215,4.057677348812675e-6,1.0056830573863058,2.262183280059439e-5,1.1161598740306509,1.323946306876019e-5,1.0004544247898,1.077214543298728e-5,1.0458592120814147,1.785706387304271e-5,0.9989709621809173,7.416773261998371e-6,0.9948760416736733,6.154222290278389e-5,9.695787067455528,Not
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Microvirgula,1.054112216970283,4.70208040128321e-4,0.9667965823682853,6.127935684247348e-6,0.872287872134628,3.4720488043501715e-4,0.8609131806531505,1.9640902147185826e-4,0.9828631815403307,1.3668617392546392e-5,0.9519490979865208,8.384687102630631e-7,0.8660959258270121,2.2378817666692148e-4,0.8595554125471059,1.864773069071745e-4,1.1749600832793219,4.5623076164375416e-7,1.038582092261104,1.5071220049691204e-6,1.0856375221744095,1.347555296673584e-4,1.0287792997020622,6.87382586713971e-5,1.1115884651750236,5.267727145203535e-7,1.0266806267504334,2.350578062982042e-7,1.034211475383046,8.261472342922179e-5,1.0133864375298465,1.7500650305880043e-5,0.9955249670176602,1.0944104954735237e-4,9.120124513973808,Not
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylobacillus,1.0564695934424204,0.0017572820262893223,0.9678804794684523,0.003160195956277301,0.9554108215461218,0.004076293067872536,0.8898584468917781,0.0064508410987031565,0.9965343980387649,0.0025493848999638457,0.9580378926329304,0.0021252415917716165,0.9041422912292868,0.004984098571370872,0.8397555428698306,0.007903265233791408,1.2058316214342801,6.66863629987933e-4,1.0682276091170757,0.002471088904665461,1.105717341042073,0.001404122153310444,0.9975300694428246,0.003885435814945877,1.1377197708419438,0.0013065653858616393,1.0490136910656525,0.0021577139417069922,1.0682619939797868,0.0019719214804717606,0.9875616413608788,0.0030254282371626156,1.0117470752752562,0.003118483874634549,5.770408332883824,Enrich_MS2
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Diaphorobacter,1.0859239387350426,0.004559691658648904,0.9705466404340298,0.02118440754170356,0.8788141664845427,0.014574695758085477,0.7797981026597139,0.031768544108832675,1.0930553970041226,0.0061451779507850565,1.0223812963677417,0.0022016034893577014,0.881681130170091,0.013172494597885604,0.7770701358991565,0.029479597910125645,1.3325405613880137,0.0025458319286731554,1.1430026736129038,0.0012930431805318412,1.0919737678186658,0.0022501562803088687,0.9365028047376899,0.010515900883879858,1.2280615006391964,0.0018296894067821512,1.1141892352829397,8.846812844505472e-4,1.0113387472346358,0.0033560106553717642,0.9248399060585742,0.007135860106224227,1.0169825002829413,0.00955608667135294,4.6505769797236916,Enrich_MS2
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax,0.8587894083007428,0.020688509521290872,0.835083368181732,0.03557751170245988,1.1502579367948422,9.015015511228871e-4,0.9536506840944453,0.008944854752906288,0.8161657501922306,0.029713966058801715,0.8795642816603838,0.013600642857391602,1.1643198256970255,4.710790865916542e-4,0.8905845305421868,0.008770632778140178,1.0322393971438502,0.011372235107946386,0.9310234793938409,0.022051906662129066,1.3714294400171714,1.514301148371778e-4,1.0592540802327717,0.0041560501999220205,0.9916941602582473,0.014079689815001666,0.9885307897517994,0.011194301020958867,1.284585420271385,2.7658491132009596e-4,1.0852500701173282,0.0027662169692830507,1.018276413915624,0.011544819569381463,4.461518464761948,Enrich_MS2
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Haloferula,1.0803809584511899,0.0120091342593107,0.9800400818496375,0.01965060168681737,0.9332587404554357,0.030192427408685545,0.918581053516853,0.025237765421893342,1.0130786158144514,0.011044145417930137,0.9694542245801456,0.01036203758580568,0.8740004857808122,0.02825531369980054,0.8671778146607373,0.021853818100785814,1.2199621275938364,0.0037716412225791305,1.0804755721631327,0.009850669733495312,1.0764146529589653,0.010643051934992903,1.02406623058354,0.011183092326446908,1.1684651955403274,0.004009663395025256,1.0666595089719262,0.006643556984056024,1.0448314633319289,0.009330887729961644,1.0174446585696895,0.007175262520613392,1.020893211551413,0.013825816839262482,4.281217649104858,Enrich_MS2
